z [m],M_0 [-],T/TMAX [-],Nc_L [%],Fn [N],Wf [kg/s],jet_V [m/s],jet_Tt [K],jet_rho [kg/m3],jet_A [m2],jet_M [-],core_mdot_in [kg/s],core_Pt_in [Pa],core_Tt_in [K],core_Tt_out [K],core_DT_t [K],core_HPT_rho_in [kg/m3],core_HPT_c_in [m/s],core_LPT_rho_out [kg/m3],core_LPT_c_out [m/s],fan_mdot_in [kg/s],fan_N [rpm],fan_DTt [K],fan_d [m],fan_A [m2],fan_M_d [-],fan_B [-],fan_V [-],fan RSS [-]
1999.7928000000002,0.45,0.75,0.0,40722.4481,0.7536,391.75512000000003,460.50910999999996,0.71867,0.61932,0.99777,24.56405,1481865.42945,674.61325,1696.44779,740.2794,2.90775,789.47343,0.50863,594.7564,175.16493,3044.02723,53.72315,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.45,0.7,0.0,38008.1009,0.7058,380.44128,452.84994000000006,0.72517,0.61932,0.9732,23.66689,1413742.0914,665.3731,1663.53988,724.03248,2.8289400000000002,782.23212,0.5038600000000001,590.21802,171.65198,2981.55366,50.98472,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.45,0.65,0.0,35293.9362,0.659,368.89959,445.27412000000004,0.73169,0.6193,0.9478,22.74595,1345231.0565799999,656.0486900000001,1630.5674199999999,707.3792,2.74628,774.91662,0.49898000000000003,585.7518299999999,167.94489,2917.61026,48.218340000000005,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.45,0.6,0.0,32577.8934,0.6122,356.98208999999997,437.45022,0.7388,0.61932,0.9215,21.81135,1275973.9656200001,646.2041,1595.30314,689.4247799999999,2.66247,767.00919,0.49471000000000004,580.9661,164.10987,2847.63155,45.34632,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.45,0.55,0.0,29864.8787,0.5656,344.71525,429.46609000000007,0.74639,0.61931,0.89428,20.86426,1206127.21356,635.89568,1557.89597,670.242,2.57715,758.51375,0.49099,575.86845,160.10442,2771.19035,42.409490000000005,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.45,0.5,0.0,27148.2816,0.5201,332.0913,421.53544000000005,0.75408,0.61932,0.8658299999999999,19.89933,1136110.02952,625.2788,1519.4701300000002,650.22132,2.48893,749.6666799999999,0.48738000000000004,570.66687,155.83751999999998,2688.01709,39.45595,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.45,0.45,0.0,24433.3436,0.4758,319.09486,413.71358,0.76176,0.61932,0.83606,18.9235,1066211.37704,614.33362,1479.83948,629.15648,2.39835,740.4146099999999,0.48385,565.3575400000001,151.26938,2597.0053199999998,36.48786,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.45,0.4,0.0,21718.5228,0.4319,305.58508,405.76212999999996,0.76988,0.61932,0.80482,17.93374,995844.0863399999,602.67373,1437.3890199999998,606.23066,2.30622,730.38228,0.48091000000000006,559.69488,146.41539,2497.09525,33.42962,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.45,0.35,0.0,19003.6143,0.3882,291.4409,397.52416,0.77879,0.61932,0.7719,16.92181,924363.9529,589.97362,1391.0177099999999,580.91794,2.21205,719.24455,0.47896000000000005,553.4889,141.25964,2388.1139399999997,30.247290000000003,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.45,0.3,0.0,16288.6539,0.3443,276.52637999999996,388.84984,0.78884,0.61933,0.73701,15.87408,850998.61112,576.08902,1339.83226,552.89243,2.11428,706.6977400000001,0.47841000000000006,546.5377900000001,135.76772,2277.99989,26.920040000000004,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,1.05,0.0,57271.4581,1.1325,467.09179000000006,519.77015,0.6691600000000001,0.6301800000000001,1.14907,30.626509999999996,1971849.0555599998,741.83574,1932.28751,850.8212699999999,3.39702,839.317,0.53586,627.78631,197.76141,3513.8984,73.51127,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,1.0,0.0,54547.3514,1.0643,456.2565,508.58757,0.67985,0.6277699999999999,1.1311,29.74157,1893221.7243,729.61721,1888.8042699999999,830.35622,3.33664,830.3926700000001,0.53627,621.92398,195.53578000000002,3424.5257100000003,69.57330999999999,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.95,0.0,51820.258,1.0025,445.74462,498.84615,0.68881,0.62555,1.11208,28.86103,1818286.73205,718.87798,1850.17773,812.13193,3.27147,822.36946,0.53485,616.6617200000001,192.87857,3347.32722,66.14688000000001,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.9,0.0,49092.8652,0.9445,435.30247,489.86735,0.6968,0.62357,1.09215,27.98262,1745599.7736799999,708.9474700000001,1813.9362,795.03906,3.20343,814.75131,0.5323399999999999,611.6616,189.96007,3274.50488,63.004740000000005,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.85,0.0,46365.12,0.8893,424.78544000000005,481.37685999999997,0.70422,0.6218600000000001,1.0712700000000002,27.10448,1674401.86922,699.4426599999999,1778.90629,778.46018,3.13327,807.31505,0.52917,606.78936,186.84892,3199.95096,60.03253,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.8,0.0,43641.8134,0.8364,414.1287,473.23212,0.71124,0.62051,1.04944,26.21883,1604152.2735600001,690.1777400000001,1744.8725,762.2146799999999,3.0603599999999997,800.01662,0.52537,602.04614,183.58798000000002,3128.10247,57.17462,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.75,0.0,40910.4813,0.7853,403.2005,465.30933,0.71796,0.6196699999999999,1.02643,25.31654,1534053.98526,680.96784,1711.57633,746.11081,2.98355,792.79427,0.52091,597.4216200000001,180.19768,3061.68755,54.378980000000006,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.7,0.0,38183.1396,0.7359,392.00397000000004,457.54688,0.7245,0.61932,1.00234,24.40146,1464268.26725,671.74078,1678.65177,729.97223,2.90367,785.5767,0.51598,592.8673,176.7008,2999.77113,51.62536,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.65,0.0,35456.4962,0.6876,380.50518999999997,449.82635,0.7310800000000001,0.61931,0.9772299999999999,23.46048,1393938.58682,662.42385,1645.82505,713.52152,2.81934,778.32102,0.51069,588.3991599999999,173.07862,2936.8379800000002,48.838390000000004,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.6,0.0,32728.3155,0.6394,368.65504,441.896,0.7381800000000001,0.61932,0.95126,22.50457,1322974.5427299999,652.62762,1610.9670800000001,695.86205,2.7337,770.54493,0.50595,583.66402,169.32692,2868.53799,45.95302,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.55,0.0,30002.5252,0.5915,356.45545,433.77815999999996,0.7458199999999999,0.61931,0.9243899999999999,21.53815,1251393.86387,642.34514,1573.7903199999998,676.90858,2.6468700000000003,762.14865,0.5018100000000001,578.58709,165.42016,2793.66999,42.992670000000004,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.5,0.0,27273.6337,0.5443,343.89895,425.65970999999996,0.75364,0.61932,0.8963700000000001,20.55307,1179548.48352,631.72685,1535.35052,657.05218,2.55737,753.34914,0.49788000000000004,573.3555299999999,161.27486000000002,2712.4065100000003,40.008559999999996,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.45,0.0,24546.2022,0.4985,330.99539,417.67875,0.7614,0.61932,0.86705,19.558329999999998,1107916.61934,620.8452900000001,1495.82972,636.26806,2.4655299999999998,744.17247,0.49399,568.01754,156.82792,2623.82753,37.03089,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.4,0.0,21818.8307,0.4534,317.61903,409.63923,0.76947,0.61932,0.8363,18.547710000000002,1035901.78035,609.35172,1454.08825,613.90538,2.37144,734.3548400000001,0.49048,562.42468,152.08919,2526.71435,33.981629999999996,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.35,0.0,19091.3808,0.4085,303.64417000000003,401.34781,0.7782399999999999,0.61932,0.80394,17.52005,963038.75005,596.88404,1408.49581,589.22656,2.276,723.4799,0.48793000000000003,556.2915,147.05915,2420.73802,30.824720000000003,1.1948,0.7032,0.0,0.0,0.0,0.0
1999.7928000000002,0.5,0.3,0.0,16364.034,0.3634,288.93708,392.62682,0.7881199999999999,0.61932,0.76974,16.45457,888176.8179,583.2167,1358.2795,561.83391,2.1766799999999997,711.25593,0.48663999999999996,549.48411,141.71788,2311.4945,27.512629999999998,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,1.05,0.0,64681.2591,0.8775,409.51086000000004,491.141,0.63539,0.61942,1.01263,25.03671,1576370.88468,704.32695,1847.8638899999999,820.32985,2.83977,821.8027599999999,0.44814,612.91319,161.87118,3436.6092,70.26288000000001,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,1.0,0.0,61600.8342,0.8098,395.44515,477.20355,0.6490199999999999,0.61934,0.9879899999999999,24.13352,1496551.48426,689.0743200000001,1792.48773,794.39456,2.77925,810.12435,0.44948,605.1797,159.6667,3322.00747,65.36926,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.95,0.0,58522.4538,0.7521,382.41925,466.10436,0.65933,0.61932,0.9628200000000001,23.26365,1424119.33729,676.56796,1746.7667199999999,772.7533599999999,2.71395,800.34335,0.44846,598.76273,156.87339,3228.59263,61.453669999999995,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.9,0.0,55445.1177,0.7002,369.86458999999996,456.55113,0.66784,0.61927,0.93704,22.40873,1355723.44685,665.34369,1705.9512,753.0291,2.64542,791.4858,0.44621000000000005,593.08189,153.68343000000002,3139.41439,58.0257,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.85,0.0,52363.4168,0.6521,357.44787,447.91825,0.67527,0.6193,0.9104700000000001,21.56099,1289673.25437,654.7583,1667.7281699999999,734.15159,2.5742,783.09068,0.44322,587.8204400000001,150.19552,3051.8776399999997,54.86403000000001,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.8,0.0,49282.2018,0.607,345.07899,439.97815,0.68189,0.61932,0.88315,20.7166,1225549.75324,644.6355900000001,1631.3318,715.87636,2.5007900000000003,775.02232,0.43978999999999996,582.85047,146.43525,2974.2073800000003,51.9141,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.75,0.0,46202.2795,0.564,332.62618,432.47757,0.68805,0.61931,0.85501,19.87387,1162754.31141,634.7877599999999,1595.67641,697.77436,2.4256599999999997,767.03007,0.43622,577.9927700000001,142.43345,2902.14701,49.099090000000004,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.7,0.0,43122.6104,0.5223,319.93161000000003,425.12483,0.69416,0.61931,0.8259200000000001,19.01604,1100044.14781,624.91447,1559.96333,679.3176900000001,2.34737,758.9236400000001,0.43268,573.1845400000001,138.22342,2827.89929,46.2898,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.65,0.0,40041.4491,0.4811,306.84869,417.64406,0.7006899999999999,0.61932,0.79576,18.1452,1036962.7983799999,614.54445,1522.38115,659.62004,2.2673900000000002,750.27957,0.42961000000000005,568.14855,133.82842,2745.7546199999997,43.39386,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.6,0.0,36960.1981,0.4412,293.44426,410.31842,0.70716,0.61935,0.76442,17.26567,974143.8622600001,603.89356,1484.11568,639.14743,2.18494,741.35704,0.42667,563.08836,129.18149,2657.70695,40.493320000000004,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.55,0.0,33880.7479,0.4013,279.52552000000003,402.67565,0.71445,0.61932,0.7318,16.367279999999997,910518.44677,592.3607900000001,1442.60543,616.5287400000001,2.101,731.5611299999999,0.42455,557.64714,124.32355,2560.54183,37.41026,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.5,0.0,30801.0658,0.3625,265.13978,395.08322999999996,0.7219,0.61932,0.6976600000000001,15.46061,847017.94627,580.23151,1399.13017,592.32625,2.0152099999999997,721.1486,0.42283999999999994,552.01995,119.16396999999999,2456.67919,34.267520000000005,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.45,0.0,27720.8308,0.3248,250.19776000000002,387.49609,0.72963,0.61932,0.66178,14.5572,784123.93735,567.4192400000001,1352.54763,566.35515,1.92982,709.7748,0.4221,545.88473,113.66214,2347.35108,31.11275,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.4,0.0,24640.8302,0.2878,234.56737,379.79595,0.73787,0.61933,0.6238600000000001,13.642029999999998,721074.04827,553.81355,1302.44675,538.38104,1.8429099999999998,697.3412400000001,0.4225,539.16521,107.77687,2232.4513,27.90189,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.35,0.0,21559.8164,0.252,218.14726000000002,372.1106,0.74641,0.61937,0.5834699999999999,12.71105,657932.01995,539.31915,1249.07903,508.12487000000004,1.75338,683.8173400000001,0.42383000000000004,531.99787,101.411,2103.2466,24.60763,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.0,0.3,0.0,18480.0009,0.2178,200.85403,364.70957999999996,0.75471,0.61936,0.54014,11.751610000000001,594680.6374199999,524.05947,1193.97271,476.02282,1.6579700000000002,669.5025400000001,0.42556000000000005,524.7262599999999,94.42126999999999,1957.57762,21.2784,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,1.05,0.0,62102.2842,0.877,409.67112000000003,490.90101,0.6358699999999999,0.61943,1.01339,25.04711,1576531.70321,704.11798,1846.7049,819.71372,2.8418400000000004,821.56095,0.44882,612.78018,162.05947,3433.23271,70.12363,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,1.0,0.0,59145.3081,0.8114,396.05717000000004,477.44898,0.649,0.61933,0.98951,24.170279999999998,1499157.29155,689.39563,1793.25568,794.6813900000001,2.7829,810.28818,0.45003999999999994,605.31529,159.9068,3322.85651,65.4025,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.95,0.0,56188.7455,0.7551,383.36133,466.61082999999996,0.6590699999999999,0.61932,0.965,23.32207,1428474.55346,677.20241,1748.68343,773.59702,2.71927,800.75686,0.44905,599.05789,157.19638,3231.95743,61.580059999999996,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.9,0.0,53234.5893,0.7042,371.1023,457.23677999999995,0.66742,0.61928,0.93989,22.48656,1361537.8744700002,666.21972,1708.73933,754.32079,2.65243,792.09543,0.44687,593.4941,154.10151000000002,3145.21236,58.22144,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.85,0.0,50275.4704,0.6569,358.96079,448.73727,0.67476,0.6193,0.91399,21.65682,1296764.18218,655.83838,1671.22794,735.82633,2.5829400000000002,783.8632299999999,0.44397,588.32547,150.71473,3059.01911,55.114,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.8,0.0,47316.9534,0.6125,346.85441000000003,440.89849000000004,0.68132,0.61932,0.88733,20.828879999999998,1233750.49783,645.88664,1635.4611400000001,717.89243,2.51116,775.94217,0.44063,583.43891,147.06232,2982.10417,52.20581,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.75,0.0,44360.3328,0.5701,334.67328,433.50705,0.68738,0.61931,0.85987,20.0035,1172091.4447700002,636.2142,1600.44641,700.15791,2.43785,768.10565,0.43715,578.66052,143.16961,2911.5334199999998,49.44001,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.7,0.0,41403.2635,0.529,322.26026,426.27826,0.6933699999999999,0.6193,0.8314799999999999,19.16195,1110455.34201,626.55688,1565.52926,682.14706,2.36117,760.19441,0.43361000000000005,573.95599,139.06828000000002,2839.21895,46.68434,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.65,0.0,38444.8848,0.4883,309.46686,418.92679,0.69975,0.61932,0.80203,18.307270000000003,1048448.7346799999,616.43251,1528.86073,662.976,2.2827900000000003,751.77893,0.43051999999999996,569.03759,134.78848,2759.83709,43.84605,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.6,0.0,35486.7075,0.4488,296.34285,411.67082,0.70617,0.61935,0.77144,17.442420000000002,986498.4502,605.99041,1491.2722099999999,642.95085,2.20204,743.03435,0.42762,564.05082,130.2704,2674.22649,40.99028,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.55,0.0,32529.642,0.4096,282.75572999999997,404.23118999999997,0.71314,0.61933,0.7396,16.56169,924080.00152,594.85496,1451.19783,621.1986,2.11967,733.59932,0.42532,558.78727,125.52838999999999,2580.3809100000003,38.0005,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.5,0.0,29572.9358,0.371,268.66942,396.70432,0.72051,0.61932,0.70628,15.6668,861246.01214,582.9947099999999,1408.70389,597.6197599999999,2.03513,723.45881,0.42353,553.28205,120.51421,2479.04102,34.90083,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.45,0.0,26615.395,0.3335,254.04108,389.19206,0.72811,0.61932,0.6712600000000001,14.77353,798938.44913,570.46516,1363.30556,572.3176599999999,1.9507700000000001,712.41994,0.42258,547.3251,115.16446,2372.10186,31.78312,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.4,0.0,23658.2182,0.2966,238.74614,381.58308,0.73617,0.61932,0.63425,13.86994,736520.6085699999,557.18942,1314.53207,545.11715,1.8650900000000001,700.35914,0.42271000000000003,540.80472,109.43995,2260.1259,28.61995,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.35,0.0,20701.1437,0.2607,222.66959,373.92225,0.74463,0.61933,0.59487,12.94956,673817.3657600001,543.02176,1262.27035,515.63899,1.77695,687.19358,0.42383000000000004,533.77378,103.25751,2136.0680399999997,25.371779999999998,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.05,0.3,0.0,17743.631,0.2262,205.70015,366.44185,0.7530399999999999,0.61932,0.55257,12.002239999999999,610883.4189,528.00779,1207.63692,484.06253,1.68387,673.08067,0.42551000000000005,526.5171799999999,96.47661,1994.6154399999998,22.05963,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,1.05,0.0,59894.7417,0.8803,411.08027999999996,491.20408,0.63627,0.61949,1.0172,25.13651,1582388.11331,704.60175,1847.2413,819.74387,2.85157,821.67517,0.45065,612.93717,162.73546000000002,3431.81327,70.06593000000001,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,1.0,0.0,57043.0194,0.8164,397.8843,478.18734000000006,0.64895,0.61932,0.99403,24.2812,1507010.54901,690.36152,1795.56788,795.54435,2.79387,810.78121,0.45174,605.72335,160.62757,3325.35652,65.49906999999999,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.95,0.0,54190.8838,0.7612,385.48427999999996,467.57003,0.65878,0.61932,0.97014,23.45016,1437703.08793,678.4567,1752.0627399999998,774.99195,2.73156,801.4861400000001,0.45073,599.61237,157.99794,3237.02613,61.75946,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.9,0.0,51341.3007,0.711,373.48044,458.32922,0.66702,0.61928,0.9456399999999999,22.62964,1371847.24379,667.6845900000001,1712.87588,756.12477,2.66606,792.9997599999999,0.44858000000000003,594.1466,154.9961,3152.6599,58.45713000000001,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.85,0.0,48488.7062,0.6642,361.58924,449.92785,0.67428,0.6193,0.92037,21.8142,1308049.0917,657.48582,1675.99394,737.98785,2.59801,784.91523,0.44575,589.05649,151.70937,3067.70979,55.395,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.8,0.0,45635.0648,0.6201,349.71162000000004,442.1469,0.68082,0.61932,0.8943200000000001,20.998520000000003,1245803.66328,647.6709099999999,1640.7369099999999,720.3482700000001,2.52754,777.1168200000001,0.44247,584.23423,148.16273,2991.30959,52.515809999999995,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.75,0.0,42785.0512,0.5782,337.78279,434.83122000000003,0.68683,0.61928,0.8675200000000001,20.1855,1184975.1363,638.15098,1606.31897,702.95622,2.4556400000000003,769.4284,0.43901999999999997,579.53264,144.37358,2922.11399,49.787490000000005,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.7,0.0,39931.1648,0.5374,325.59776,427.66825,0.69276,0.61931,0.83972,19.3562,1124019.77595,628.64901,1571.99275,685.30119,2.3801799999999997,761.66794,0.43546,574.89869,140.38203000000001,2851.48498,47.067409999999995,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.65,0.0,37078.1877,0.4971,313.06522,420.40126,0.69904,0.61932,0.81096,18.51332,1062751.44909,618.7288599999999,1536.08422,666.5894599999999,2.30305,753.44725,0.43233,570.0735900000001,136.21376,2774.69834,44.27498,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.6,0.0,34225.8912,0.4576,300.18928999999997,413.16337000000004,0.7054699999999999,0.61934,0.7810699999999999,17.65995,1001369.06105,608.4499099999999,1498.95025,646.9142099999999,2.22378,744.83138,0.42946000000000006,565.12354,131.82463,2691.34436,41.44876,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.55,0.0,31373.3402,0.4189,286.91528,405.92162,0.71211,0.61933,0.74995,16.7928,939915.52552,597.70324,1460.3432300000002,626.03112,2.14249,735.76394,0.42691,560.0463599999999,127.1868,2600.5484,38.55188,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.5,0.0,28521.6926,0.3804,273.09304,398.40246,0.7194699999999999,0.61932,0.71741,15.906789999999999,877484.0239200001,586.04632,1418.53342,602.9603099999999,2.05913,725.8218,0.42507,554.60696,122.3178,2501.41657,35.48243,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.45,0.0,25669.2067,0.3428,258.74847,390.91296,0.72702,0.61932,0.6832,15.018379999999999,815412.70344,573.75433,1374.1616900000001,578.24143,1.9752599999999998,715.08106,0.4239,548.80624,117.1187,2396.31936,32.38559,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.4,0.0,22817.1887,0.306,243.7611,383.3443,0.73498,0.61932,0.6470600000000001,14.12227,753327.46617,560.7443,1326.48859,551.68095,1.89045,703.33437,0.42375,542.45392,111.55333999999999,2286.4301100000002,29.25295,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.35,0.0,19965.3485,0.2699,227.9977,375.66702999999995,0.74344,0.61933,0.6086199999999999,13.207939999999999,690782.2461699999,546.8489400000001,1275.20536,522.8997099999999,1.8032099999999998,690.4839900000001,0.42466000000000004,535.54349,105.55193,2167.10235,26.038439999999998,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.1,0.3,0.0,17112.1403,0.235,211.32962,368.0729,0.75202,0.61936,0.56731,12.267669999999999,627793.18949,532.01342,1221.02375,491.816,1.7115099999999999,676.56919,0.42623999999999995,528.3059,98.98183,2030.7145100000002,22.73666,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.15,1.05,0.0,58040.8406,0.8874,413.73679,492.06312,0.63659,0.61963,1.0240200000000002,25.3063,1594060.8693799998,705.79224,1849.5247100000001,820.44479,2.8690599999999997,822.15605,0.45361999999999997,613.39098,163.90517,3432.4688100000003,70.09435,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.15,1.0,0.0,55277.6678,0.8249,400.93793999999997,479.4355,0.64884,0.61932,1.00158,24.468220000000002,1520256.9179200002,691.98038,1799.4435399999998,796.98693,2.81236,811.6069200000001,0.45461999999999997,606.408,161.83078,3329.45939,65.66384000000001,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.15,0.95,0.0,52513.3313,0.7704,388.80166,469.00299,0.65847,0.61933,0.9782700000000001,23.65009,1451970.65855,680.3416900000001,1756.9367399999999,776.94529,2.75101,802.53697,0.45353999999999994,600.4327099999999,159.27911,3243.73873,61.99746,1.1948,0.7032,0.0,0.0,0.0,0.0
2499.9696,0.15,0.9,0.0,49751.3304,0.7206,377.01698999999996,459.85514000000006,0.66662,0.6193,0.95431,22.84056,1386847.48691,669.75488,1718.4166100000002,758.45885,2.6865200000000002,794.2096799999999,0.45138999999999996,595.04943,156.36928,3161.78226,58.74012,1.1948,0.7032,0.0,0.0,0.0,0.0
