z [m],M_0 [-],tau [-],Nc_L [%],F_n [N],W_f [kg/s],jet_V [m/s],jet_Tt [K],jet_rho [kg/m3],jet_A [m2],jet_M [-],core_mdot [kg/s],core_Pt_i [Pa],core_Tt_i [K],core_Tt_j [K],turb_DTt_des [K],turb_rho_i [kg/m3],turb_c_i [m/s],turb_rho_e [kg/m3],turb_c_e [m/s],fan_mdot [kg/s],fan_N [rpm],fan_DTt [K]
2999.8416,0.1,0.85,0,45487.7434,0.6191,359.25064,444.41613,0.64085,0.6193,0.91996,20.56905,1227327.227,649.943,1659.56758,731.78305,2.46181,781.27382,0.42295,586.06445,143.26139,3048.73541,54.71366
2999.8416,0.1,0.8,0,42810.6487,0.5781,347.45499,436.7406,0.64704,0.61932,0.89393,19.8001,1168942.645,640.23163,1624.6793,714.30857,2.39504,773.52443,0.41983,581.26911,139.90963,2972.8359,51.87007
2999.8416,0.1,0.75,0,40136.547,0.539,335.59646,429.5052,0.65276,0.61929,0.86712,19.03333,1111817.194,630.80409,1590.55502,697.07306,2.32687,765.85986,0.41657,576.5762,136.33287,2904.05821,49.17369
2999.8416,0.1,0.7,0,37460.114,0.501,323.5036,422.44185,0.65838,0.6193,0.83937,18.24922,1054572.477,621.40331,1556.71234,679.63928,2.25504,758.16637,0.41317,571.99072,132.56015,2833.87441,46.48824
2999.8416,0.1,0.65,0,34783.4758,0.4635,311.05442,415.2776,0.66432,0.61932,0.8106,17.45282,997036.6542,611.57828,1521.28324,661.12525,2.18166,750.01106,0.41017,567.21897,128.62191,2757.49806,43.72825
2999.8416,0.1,0.6,0,32107.6409,0.4268,298.27712,408.17279,0.67035,0.61934,0.78073,16.64578,939415.751,601.4067,1484.86163,641.73035,2.10599,741.51785,0.40733,562.3693,124.46942,2674.58404,40.93747
2999.8416,0.1,0.55,0,29431.673,0.3908,285.10001,401.05307,0.6766,0.61933,0.74963,15.82777,881784.7095,590.77795,1446.79815,621.05409,2.0288,732.54186,0.40485,557.36428,120.08453,2584.29055,38.0764
2999.8416,0.1,0.5,0,26756.4945,0.355,271.38187,393.67453,0.68351,0.61932,0.7171,14.99077,823213.5472,579.24752,1405.73219,598.27317,1.94937,722.72806,0.40299,552.03402,115.47906,2485.74747,35.04634
2999.8416,0.1,0.45,0,24080.5906,0.3201,257.13536,386.29841,0.69064,0.61932,0.68291,14.15321,765011.133,567.08081,1361.92649,573.82583,1.86982,712.06643,0.40185,546.29165,110.56673,2381.33728,31.98896
2999.8416,0.1,0.4,0,21405.0968,0.2858,242.24689,378.83573,0.69817,0.61932,0.6468,13.30783,706762.8586,554.2089,1314.85201,547.56967,1.7893,700.42391,0.40167,539.99537,105.30998,2272.16383,28.89541
2999.8416,0.1,0.35,0,18729.7408,0.2522,226.59279,371.28734,0.70613,0.61933,0.60838,12.44365,648049.0882,540.45253,1264.40509,519.14559,1.70611,687.72283,0.40239,533.19989,99.63833,2153.49554,25.71979
2999.8416,0.1,0.3,0,16053.2727,0.2197,210.04652,363.84367,0.71415,0.61936,0.5671,11.55418,588921.476,525.7799,1211.29445,488.49274,1.61843,674.02007,0.40365,526.13429,93.42681,2017.82077,22.45819
2999.8416,0.15,1.05,0,54450.2452,0.8269,411.03348,485.95758,0.60515,0.61962,1.02359,23.86728,1495890.901,697.8414,1831.05235,813.51711,2.71953,818.26557,0.43053,610.18311,154.80024,3411.95388,69.24359
2999.8416,0.15,1,0,51857.8563,0.7686,398.31173,473.4606,0.61681,0.61932,1.00118,23.07778,1426621.479,684.15385,1781.30299,790.22588,2.66602,807.73306,0.43153,603.19963,152.84533,3309.60543,64.86208
2999.8416,0.15,0.95,0,49264.4009,0.7178,386.2617,463.18065,0.62594,0.61933,0.97786,22.30457,1362485.408,672.60638,1739.32184,770.35997,2.60761,798.72585,0.43048,597.28336,150.42982,3224.23302,61.23869
2999.8416,0.15,0.9,0,46672.8955,0.6716,374.56887,454.18506,0.63363,0.6193,0.95391,21.53896,1301316.389,662.10286,1701.38499,752.05304,2.54607,790.47584,0.42837,591.97987,147.67328,3142.45863,58.01956
2999.8416,0.15,0.85,0,44079.6078,0.6284,362.9823,445.98277,0.64042,0.61931,0.92921,20.77822,1242048.785,652.15641,1665.58627,734.42821,2.48233,782.60664,0.42563,587.02344,144.65252,3058.93878,55.02776
2999.8416,0.15,0.8,0,41486.4109,0.5875,351.39664,438.34244,0.6466,0.61932,0.90377,20.01715,1184117.626,642.56426,1631.17198,717.2332,2.41648,774.97547,0.42252,582.28849,141.39655,2983.60781,52.20834
2999.8416,0.15,0.75,0,38893.3883,0.5485,339.72677,431.12461,0.65231,0.61932,0.8775,19.25678,1127316.103,633.23808,1597.50736,700.26753,2.34904,767.43165,0.41923,577.65572,137.91873,2915.61459,49.52861
2999.8416,0.15,0.7,0,36300.8937,0.5106,327.85193,424.08825,0.65791,0.61931,0.85036,18.48221,1070553.054,623.96188,1564.06475,683.12163,2.27845,759.84856,0.41584,573.10653,134.2473,2847.14981,46.86953
2999.8416,0.15,0.65,0,33707.4846,0.4732,315.63498,416.97039,0.6638,0.61932,0.82223,17.69289,1013404.55,614.30289,1529.2813,665.01588,2.20588,751.86408,0.41277,568.41103,130.41043,2773.21784,44.14441
2999.8416,0.15,0.6,0,31115.0321,0.4364,303.07173,409.83439,0.6699,0.61933,0.79302,16.89285,956015.7889,604.24966,1493.11967,645.8823,2.13136,743.45481,0.40996,563.5674,126.37851,2692.40936,41.36939
2999.8416,0.15,0.55,0,28521.7143,0.4007,290.16144,402.82336,0.67596,0.61932,0.76258,16.08222,898860.4018,593.90591,1456.1803,625.90739,2.05477,734.76636,0.40727,558.69749,122.09586,2604.84656,38.57221
2999.8416,0.15,0.5,0,25928.25,0.3649,276.69785,395.49165,0.68277,0.61933,0.73077,15.25268,840641.465,582.63628,1415.9703,603.73113,1.97625,725.19326,0.40526,553.45456,117.61079,2508.41663,35.58707
2999.8416,0.15,0.45,0,23335.7989,0.3297,262.70976,388.09314,0.68992,0.61932,0.69736,14.41582,782367.6412,570.65242,1372.9985,579.77345,1.89682,714.78272,0.4039,547.83824,112.84049,2405.49077,32.53954
2999.8416,0.15,0.4,0,20742.9496,0.2952,248.09599,380.61277,0.69744,0.61932,0.66208,13.57349,724131.6019,557.9772,1326.75714,554.02159,1.81682,703.38711,0.40349,541.66884,107.73457,2297.48906,29.45886
2999.8416,0.15,0.35,0,18150.3323,0.2613,232.73024,373.0064,0.70546,0.61932,0.62457,12.71157,665318.8481,544.44217,1277.08708,526.19121,1.73418,690.94676,0.40401,534.96116,102.23313,2183.07316,26.30531
2999.8416,0.15,0.3,0,15557.1486,0.2283,216.49025,365.44122,0.71365,0.61935,0.58429,11.82598,606039.2331,529.9631,1224.39955,496.02768,1.64765,677.432,0.40516,527.90465,96.21729,2052.68194,23.05942
2999.8416,0.2,1.05,0,53025.2392,0.8372,414.89045,487.36747,0.60535,0.61993,1.03337,24.10506,1512449.847,699.73356,1835.10382,814.90081,2.74356,819.12164,0.43445,610.93907,156.37955,3414.71189,69.35611
2999.8416,0.2,1,0,50502.51,0.7798,402.5499,475.20598,0.61666,0.61939,1.01171,23.32784,1444268.474,686.41516,1786.71532,792.24482,2.69082,808.89044,0.43538,604.15866,154.44644,3315.35931,65.09594
2999.8416,0.2,0.95,0,47977.5103,0.7295,390.75337,465.08142,0.62561,0.61932,0.98898,22.56388,1380803.942,675.10933,1745.6025,772.83905,2.63316,800.08582,0.43428,598.35987,152.09437,3232.42019,61.53741
2999.8416,0.2,0.9,0,45453.8139,0.6834,379.25311,456.14485,0.63322,0.6193,0.96555,21.80491,1320031.598,664.77128,1708.25186,754.88936,2.5723,791.98147,0.43213,593.12524,149.42188,3152.99544,58.35573
2999.8416,0.2,0.85,0,42926.3437,0.6402,367.8238,447.9538,0.64,0.61936,0.94131,21.04894,1260905.65,654.93226,1672.89943,737.55377,2.509,784.22389,0.42933,588.2179,146.49436,3070.64253,55.38394
2999.8416,0.2,0.8,0,40402.4445,0.5993,356.43586,440.3326,0.64617,0.61932,0.91643,20.29319,1203293.655,645.46604,1638.91722,720.6325,2.44401,776.703,0.42622,583.53514,143.32502,2995.8554,52.58253
2999.8416,0.2,0.75,0,37877.1677,0.5601,344.94036,433.10392,0.6519,0.61932,0.8907,19.53614,1146575.767,636.221,1605.63321,703.90525,2.37708,769.26468,0.42288,578.9504,139.94285,2928.47567,49.91053
2999.8416,0.2,0.7,0,35352.2846,0.5221,333.24558,426.05655,0.65752,0.61932,0.8641,18.7664,1089940.8,627.02627,1572.50808,686.99923,2.30726,761.77553,0.41944,574.42941,136.36988,2861.45747,47.2658
2999.8416,0.2,0.65,0,32826.7003,0.4846,321.22776,418.94937,0.66338,0.61932,0.83654,17.98093,1032920.093,617.50685,1538.25732,669.25719,2.23524,753.93801,0.41627,569.791,132.63217,2789.84551,44.56454
2999.8416,0.2,0.6,0,30302.524,0.4476,308.85429,411.75778,0.66955,0.61932,0.80795,17.18352,975478.6557,607.53906,1502.36204,650.38218,2.16137,745.61805,0.41343,564.95883,128.71698,2711.03901,41.79507
2999.8416,0.2,0.55,0,27776.4789,0.4115,296.13684,404.68662,0.6757,0.61932,0.77814,16.37406,918180.5802,597.29468,1465.77119,630.73096,2.0852,737.03497,0.41067,560.10615,124.5559,2625.7807,39.00694
2999.8416,0.2,0.5,0,25250.9538,0.376,282.9577,397.5182,0.68219,0.61932,0.74699,15.55268,860493.9579,586.43563,1426.95035,609.44061,2.00736,727.8258,0.40833,555.02445,120.16321,2531.84677,36.11338
2999.8416,0.2,0.45,0,22726.1659,0.3404,269.19798,390.06246,0.68939,0.61932,0.71432,14.7139,801927.2853,574.60876,1384.65517,585.92248,1.92787,717.62985,0.40677,549.50094,115.53266,2430.2195,33.0672
2999.8416,0.2,0.4,0,20200.9589,0.3055,254.83126,382.51556,0.69698,0.61932,0.67984,13.87052,743400.8119,562.06923,1339.05042,560.57417,1.84804,706.43622,0.40611,543.42847,110.57899,2322.6291,29.98466
2999.8416,0.2,0.35,0,17675.7218,0.2712,239.73396,374.82818,0.70507,0.61933,0.64319,13.00783,684272.9427,548.71598,1290.05408,533.2509,1.76566,694.22363,0.4064,536.80371,105.24573,2211.73464,26.84033
2999.8416,0.2,0.3,0,15150.7177,0.2377,223.79291,367.13963,0.71342,0.61934,0.60391,12.12161,624618.819,534.44726,1237.93,503.63151,1.6796,680.93843,0.40736,529.78667,99.42168,2086.61847,23.6091
2999.8416,0.25,1.05,0,51902.4489,0.8514,419.93965,489.32388,0.60548,0.62044,1.04605,24.42079,1534664.097,702.31938,1840.86029,816.93592,2.77515,820.33563,0.43951,611.98599,158.44138,3419.49784,69.55684
2999.8416,0.25,1,0,49432.7709,0.7944,407.93739,477.45112,0.61645,0.61964,1.02509,23.65202,1467188.844,689.32025,1793.67542,794.83979,2.72292,810.37624,0.44037,605.3897,156.52133,3322.74595,65.39678
2999.8416,0.25,0.95,0,46961.0481,0.7442,396.41084,467.46986,0.62524,0.61933,1.00302,22.89434,1404087.872,678.21802,1753.25731,775.79721,2.66587,801.73978,0.43926,599.6921,154.20353,3241.60907,61.89475
2999.8416,0.25,0.9,0,44490.3271,0.698,385.07502,458.56804,0.63279,0.61931,0.98005,22.13872,1343444.343,668.03616,1716.45373,758.19791,2.60542,793.77566,0.43703,594.51883,151.61023,3164.5409,58.74303
2999.8416,0.25,0.85,0,42015.5656,0.6546,373.79187,450.36918,0.63956,0.61938,0.95627,21.38503,1284298.683,658.30896,1681.49195,741.14254,2.54249,786.12111,0.43417,589.64942,148.76949,3083.66637,55.78644
2999.8416,0.25,0.8,0,39546.6318,0.6135,362.56518,442.73333,0.64573,0.61932,0.93189,20.63043,1226634.245,648.93723,1647.88888,724.48033,2.47785,778.70026,0.43098,585.00874,145.68771,3009.39903,52.99688
2999.8416,0.25,0.75,0,37074.8228,0.574,351.21854,435.46777,0.6515,0.61932,0.90664,19.87298,1169720.447,639.75168,1614.9402,707.97165,2.41109,771.35844,0.42754,580.46634,142.39765,2942.45582,50.32464
2999.8416,0.25,0.7,0,34603.3456,0.5357,339.67859,428.38186,0.65715,0.61932,0.88054,19.10464,1112948.69,630.61575,1582.06863,691.27864,2.34173,763.95116,0.42403,575.9643,138.91977,2876.72927,47.68554
2999.8416,0.25,0.65,0,32134.2515,0.498,327.85632,421.26971,0.66299,0.61929,0.85356,18.32029,1055849.496,621.22236,1548.30139,673.87864,2.27004,756.25142,0.42072,571.37607,135.27751,2807.4623,45.00592
2999.8416,0.25,0.6,0,29661.0472,0.4605,315.62578,413.98789,0.66927,0.61931,0.8255,17.52183,998068.5417,611.31224,1512.57954,655.22106,2.19648,748.00257,0.41781,566.54158,131.47585,2730.44663,42.22873
2999.8416,0.25,0.55,0,27188.1278,0.4239,303.07051,406.80695,0.67555,0.61932,0.79628,16.70966,940310.0168,601.11169,1476.1497,635.79896,2.12044,739.4835,0.41499,561.68021,127.43821,2647.30201,39.43304
2999.8416,0.25,0.5,0,24716.374,0.3881,290.12233,399.68374,0.68191,0.61932,0.76575,15.89011,882628.2817,590.52181,1438.22806,615.15294,2.04284,730.51782,0.41238,556.6859,123.14845,2555.92131,36.59354
2999.8416,0.25,0.45,0,22244.4146,0.3524,276.60541,392.27617,0.68895,0.61932,0.73375,15.05092,823967.5195,579.00153,1397.07138,592.34273,1.96325,720.64731,0.41045,551.31165,118.63037,2455.83023,33.58901
2999.8416,0.25,0.4,0,19773.0451,0.317,262.46536,384.62996,0.69664,0.61932,0.70004,14.20269,764874.7662,566.56022,1351.98832,567.34647,1.88323,709.63357,0.40955,545.31699,113.82919,2349.12698,30.49681
2999.8416,0.25,0.35,0,17301.3533,0.282,247.62233,376.84246,0.70483,0.61933,0.66425,13.33643,705227.831,553.35135,1303.56621,540.45385,1.80087,697.61753,0.40957,538.76863,108.66288,2239.98741,27.35168
2999.8416,0.25,0.3,0,14829.8644,0.2478,231.95957,369.00222,0.71337,0.61934,0.62593,12.44628,644958.1436,539.25158,1251.87902,511.31874,1.71496,684.53179,0.41034,531.77085,103.03237,2119.80085,24.12648
2999.8416,0.3,1.05,0,51067.2766,0.8694,426.12218,491.81849,0.60553,0.62127,1.0615,24.81697,1562704.639,705.59014,1848.2865,819.61234,2.8145,821.89796,0.44572,613.31471,160.9986,3426.27103,69.83949
2999.8416,0.3,1,0,48637.4482,0.8126,414.43336,480.19826,0.6162,0.62018,1.04121,24.05255,1495571.859,692.87002,1802.19048,798.01423,2.76248,812.19012,0.4465,606.89183,159.08312,3331.77906,65.76534
2999.8416,0.3,0.95,0,46205.2382,0.7622,403.1767,470.34439,0.62484,0.61952,1.01982,23.29799,1432539.14,681.93974,1762.34192,779.26552,2.70587,803.69748,0.44542,601.28402,156.77862,3252.02424,62.31135
2999.8416,0.3,0.9,0,43773.9227,0.7157,392.03436,461.48139,0.63232,0.61932,0.9974,22.54345,1371774.021,671.89324,1725.96155,761.94381,2.64571,795.8497,0.44316,596.16204,154.23279,3176.78948,59.18705
2999.8416,0.3,0.85,0,41341.9456,0.672,380.91072,453.27153,0.63908,0.61932,0.97413,21.78949,1312544.647,662.30067,1691.39487,745.18961,2.5832,788.30349,0.44023,591.32879,151.46833,3097.97162,56.2489
2999.8416,0.3,0.8,0,38913.2543,0.6304,369.80788,445.59024,0.64527,0.61926,0.95018,21.03324,1254489.201,653.0009,1658.0926,728.76756,2.51853,780.96706,0.43692,586.71338,148.47324,3024.1516,53.46265
2999.8416,0.3,0.75,0,36478.2021,0.5904,358.55782,438.24913,0.65109,0.61932,0.9253,20.27068,1196992.27,643.8425,1625.41652,712.45156,2.4514,773.70788,0.43331,582.20373,145.27525,2957.47879,50.77904
2999.8416,0.3,0.7,0,34046.453,0.5516,347.14938,431.10379,0.65677,0.61932,0.89966,19.50006,1139814.753,634.74681,1592.77148,695.95659,2.38214,766.37867,0.42967,577.71884,141.88805,2892.89723,48.13869
2999.8416,0.3,0.65,0,31616.6039,0.5134,335.47244,423.95517,0.66261,0.61929,0.87315,18.71319,1082353.09,625.45668,1559.40885,678.86169,2.31044,758.80075,0.42618,573.16955,138.33602,2825.65144,45.46697
2999.8416,0.3,0.6,0,29183.8795,0.4752,323.38825,416.58072,0.66897,0.61931,0.84562,17.91054,1024021.451,615.5954,1523.8929,660.42903,2.23687,750.63293,0.42315,568.34232,134.64315,2750.5397,42.68369
2999.8416,0.3,0.55,0,26751.3336,0.4379,310.9724,409.25627,0.67542,0.61932,0.81697,17.0934,965525.3478,605.40289,1487.45394,641.16247,2.16075,742.14276,0.42024,563.44432,130.73096,2669.41404,39.87158
2999.8416,0.3,0.5,0,24318.6566,0.4016,298.19696,402.05715,0.68184,0.61932,0.78703,16.26882,907343.1812,594.94236,1449.95809,620.9231,2.08306,733.30788,0.41745,558.46944,126.55541,2580.43829,37.04351
2999.8416,0.3,0.45,0,21886.7067,0.3658,284.92777,394.75149,0.68861,0.61932,0.75565,15.42879,848597.8328,583.80322,1410.16129,598.96943,2.00317,723.81161,0.41505,553.26381,122.131,2482.56772,34.10818
2999.8416,0.3,0.4,0,19454.617,0.3297,271.0036,387.04005,0.69631,0.61932,0.72265,14.57473,788904.4222,571.51584,1365.76304,574.42478,1.9228,713.02475,0.41382,547.36631,117.4683,2376.71563,31.01738
2999.8416,0.3,0.35,0,17023.0184,0.294,256.39779,379.13799,0.7046,0.61932,0.68768,13.70178,728511.5641,558.42175,1317.85293,547.90689,1.84016,701.18783,0.41354,540.89325,112.46669,2268.3276,27.86302
2999.8416,0.3,0.3,0,14591.2832,0.259,240.99451,371.1263,0.71335,0.61933,0.6503,12.8044,667388.4954,544.45237,1266.51453,519.20132,1.7541,688.27634,0.41409,533.90649,107.03059,2152.479,24.63501
2999.8416,0.35,1.05,0,50510.0126,0.8914,433.39628,494.87404,0.60548,0.62253,1.07959,25.29719,1596859.641,709.54944,1857.38512,822.9229,2.86193,823.80664,0.45315,614.92654,164.06385,3434.9088,70.20637
2999.8416,0.35,1,0,48106.3249,0.8345,421.9856,483.44381,0.6159,0.62114,1.05994,24.53184,1529619.645,697.05945,1812.23928,801.7595,2.80971,814.32533,0.45383,608.65937,162.14665,3342.42977,66.20057
2999.8416,0.35,0.95,0,45700.8708,0.7836,410.98043,473.69604,0.6244,0.6201,1.03921,23.7768,1466348.272,686.27442,1772.88846,783.26522,2.75326,805.96299,0.45276,603.13526,159.84436,3263.86844,62.78642
2999.8416,0.35,0.9,0,43295.1925,0.7366,400.06658,464.88444,0.63181,0.6195,1.01744,23.02138,1405229.301,676.33821,1736.80598,766.13667,2.69331,798.20746,0.45054,598.05828,157.30505,3189.59739,59.68356
2999.8416,0.35,0.85,0,40890.528,0.6922,389.09778,456.64844,0.63856,0.61932,0.99467,22.26344,1345482.023,666.83837,1702.48435,749.60216,2.63078,790.74156,0.44754,593.2446,154.59256,3112.73542,56.76024
2999.8416,0.35,0.8,0,38487.3824,0.6499,378.08673,448.89711,0.64477,0.61928,0.97109,21.50168,1286806.19,657.60881,1669.45591,733.42133,2.56582,783.48519,0.44406,588.64839,151.67871,3039.68133,53.97013
2999.8416,0.35,0.75,0,36079.9929,0.6093,366.94569,441.47817,0.65063,0.61932,0.94663,20.73218,1228610.847,648.4918,1637.03424,717.30984,2.4983,776.30412,0.44028,584.16435,148.5647,2973.39146,51.27901
2999.8416,0.35,0.7,0,33674.8455,0.5698,355.6461,434.2547,0.65636,0.61932,0.9214,19.95572,1170765.913,639.42431,1604.59517,701.00688,2.4288,769.05048,0.43645,579.69389,145.26348,2909.83338,48.6322
2999.8416,0.35,0.65,0,31269.787,0.531,344.07927,427.04235,0.66221,0.61932,0.89529,19.16214,1112613.433,630.20477,1571.58772,684.17877,2.35663,761.58488,0.43272,575.18189,141.7982,2844.24528,45.95696
2999.8416,0.35,0.6,0,28863.9047,0.4921,332.12455,419.57675,0.66862,0.61932,0.86825,18.35231,1053595.402,620.40689,1536.34089,666.00639,2.28282,753.51502,0.42951,570.372,138.20389,2771.07581,43.16653
2999.8416,0.35,0.55,0,26459.7544,0.4539,319.83717,412.09907,0.67524,0.61932,0.84015,17.529,994232.7988,610.23385,1499.78595,646.86119,2.2067,745.03477,0.42651,565.4168,134.41277,2691.90851,40.33952
2999.8416,0.35,0.5,0,24053.2054,0.4168,307.20074,404.77347,0.68176,0.61932,0.81075,16.69449,935122.4318,599.82214,1462.56625,626.94081,2.12833,736.29665,0.42352,560.44505,130.35554,2605.30333,37.50367
2999.8416,0.35,0.45,0,21647.8053,0.3803,294.11595,397.42007,0.68851,0.61932,0.77996,15.84852,875755.7436,588.87349,1423.3681,605.50778,2.0481,726.98714,0.42082,555.27838,126.04331,2510.06552,34.59432
2999.8416,0.35,0.4,0,19242.5114,0.3439,280.43502,389.78546,0.69595,0.61932,0.7476,14.98898,815656.8663,576.94181,1380.38601,581.79482,1.96694,716.60783,0.419,549.58376,121.48344,2405.68305,31.55615
2999.8416,0.35,0.35,0,16837.2304,0.3074,266.04976,381.78387,0.70428,0.61932,0.71341,14.10716,754386.0478,563.97613,1333.0675,555.67305,1.88376,704.97291,0.41834,543.20462,116.63624,2297.18167,28.39191
2999.8416,0.35,0.3,0,14431.9779,0.2714,250.88665,373.59132,0.71322,0.61933,0.67693,13.19965,692192.3393,550.10507,1282.01974,527.35461,1.79729,692.21508,0.41863,536.22662,111.39255,2184.88863,25.1544
2999.8416,0.4,1.05,0,50226.9433,0.9179,441.71762,498.46105,0.60537,0.62435,1.10023,25.86327,1637344.506,714.20702,1868.21228,826.9108,2.91749,826.07019,0.46178,616.82088,167.66329,3445.73325,70.65872
2999.8416,0.4,1,0,47836.7665,0.8604,430.56279,487.20816,0.61554,0.62262,1.08119,25.09428,1569717.343,701.91209,1823.90629,806.11653,2.86492,816.79708,0.46237,610.70115,165.73445,3354.84855,66.70977
2999.8416,0.4,0.95,0,45445.0078,0.8088,419.78707,477.54171,0.62391,0.62119,1.06109,24.33502,1505881.98,691.23744,1784.96174,787.82532,2.80837,808.54805,0.46131,605.25261,163.42313,3277.26841,63.32582
2999.8416,0.4,0.9,0,43052.5314,0.761,409.09043,468.7601,0.63126,0.62014,1.03996,23.57507,1444095.838,681.38646,1749.05416,770.83062,2.74842,800.8603,0.45913,600.20618,160.87537,3203.89297,60.2411
2999.8416,0.4,0.85,0,40661.1737,0.7156,398.33857,460.53194,0.63797,0.61948,1.01785,22.81154,1383600.501,671.95614,1714.84364,754.41544,2.68581,793.44987,0.45617,595.40885,158.15409,3128.09692,57.33013
2999.8416,0.4,0.8,0,38269.3437,0.6724,387.42252,452.69728,0.64422,0.61932,0.99466,22.04059,1323947.176,662.76958,1681.94729,738.4059,2.62028,786.24581,0.45254,590.81471,155.29606,3055.96826,54.53393
2999.8416,0.4,0.75,0,35877.5734,0.6309,376.37786,445.19014,0.65012,0.61932,0.9706,21.2618,1264887.259,653.70242,1649.76893,722.51337,2.55221,779.14079,0.44856,586.35018,152.25807,2990.0761,51.83141
2999.8416,0.4,0.7,0,33486.005,0.5906,365.16395,437.87196,0.65588,0.61932,0.94573,20.47555,1206090.875,644.65221,1617.53585,706.40358,2.48207,771.96277,0.44449,581.89536,149.03717,2927.43848,49.17341
2999.8416,0.4,0.65,0,31094.2622,0.5509,353.69237,430.5727,0.66176,0.61932,0.92,19.67138,1146980.524,635.4791,1584.8309,689.81055,2.40913,764.59932,0.44048,577.41635,145.65453,2863.14625,46.48688
2999.8416,0.4,0.6,0,28701.9736,0.5112,341.84539,423.01898,0.6682,0.61932,0.89339,18.85197,1087038.994,625.75142,1549.88217,671.91506,2.33471,756.63603,0.437,572.62756,142.15103,2792.07387,43.69204
2999.8416,0.4,0.55,0,26311.5799,0.4719,329.66008,415.39094,0.67494,0.61931,0.86577,18.0183,1026601.499,615.59914,1513.35094,652.94861,2.25812,748.20351,0.43383,567.64316,138.47049,2714.73795,40.8451
2999.8416,0.4,0.5,0,23918.3073,0.4338,317.13166,407.89478,0.68162,0.61932,0.83688,17.17109,966278.2588,605.1969,1476.16279,633.23522,2.17898,739.50797,0.43064,562.63635,134.53337,2630.35948,37.98906
2999.8416,0.4,0.45,0,21526.3782,0.3964,304.19819,400.44818,0.68839,0.61932,0.80663,16.3152,905967.1926,594.38625,1437.37074,612.23776,2.09811,730.33511,0.42764,557.47752,130.33322,2537.75611,35.09202
2999.8416,0.4,0.4,0,19134.5512,0.3594,290.71579,392.80969,0.69568,0.61932,0.77487,15.44554,845065.2649,582.72315,1395.41858,589.20774,2.01591,720.26839,0.42531,551.91211,125.88029,2436.07869,32.086
