,Core mdot [kg/s],Core Pt [Pa],Core Tti [K],Core Ttj [K],Core DT_t [K],Jet A [m2],Jet rho [kg/m3],Jet Tt [K],Jet V [m/s],Jet M [-],Fan mdot in [kg/s],Fan N [rpm],Fan A [m2],Fan d [m],Fan delta T [K]
85,34.70111704430881,2130733.4493965204,753.278211181412,1796.623208785107,785.4366895312885,0.5442548002238569,0.8010072077640306,544.988688369047,426.5203540040737,0.9996585907263937,184.8262458052286,8726.497756040333,0.9546001543274512,1.1557,83.71042965148042
86,34.70908950281277,2131249.0827756706,753.3140857199145,1796.6667348354008,785.4366895312885,0.5442548002238569,0.8011828404616226,545.0116037398183,426.54456117918045,0.9997012668855945,184.87697297235405,8725.959037533741,0.9546001543274512,1.1557,83.70557246066333
87,34.71706196131673,2131764.7161548203,753.3499602584169,1796.7102608856947,785.4366895312885,0.5442548002238569,0.8013584731592147,545.0345191105894,426.5687683542873,0.9997439430447953,184.92770013947947,8725.420319027147,0.9546001543274512,1.1557,83.70071526984624
88,34.72503441982069,2132280.3495339705,753.3858347969194,1796.7537869359885,785.4366895312885,0.5442548002238569,0.8015341058568067,545.0574344813606,426.59297552939404,0.999786619203996,184.9784273066049,8724.881600520554,0.9546001543274512,1.1557,83.69585807902915
89,34.73300687832465,2132795.98291312,753.421709335422,1796.7973129862826,785.4366895312885,0.5442548002238569,0.8017097385543988,545.0803498521318,426.61718270450086,0.9998292953631969,185.02915447373033,8724.342882013962,0.9546001543274512,1.1557,83.69100088821206
90,34.74097933682861,2133311.6162922704,753.4575838739245,1796.8408390365764,785.4366895312885,0.5442548002238569,0.8018853712519908,545.1032652229029,426.64138987960763,0.9998719715223976,185.07988164085577,8723.804163507368,0.9546001543274512,1.1557,83.68614369739495
91,34.748951795332566,2133827.2496714205,753.4934584124269,1796.8843650868703,785.4366895312885,0.5442548002238569,0.8020610039495829,545.1261805936741,426.6655970547144,0.9999146476815984,185.1306088079812,8723.265445000774,0.9546001543274512,1.1557,83.68128650657786
92,34.75692425383653,2134342.8830505703,753.5293329509294,1796.9278911371644,785.4366895312885,0.5442548002238569,0.8022366366471749,545.1490959644452,426.6898042298212,0.9999573238407993,185.18133597510663,8722.726726494182,0.9546001543274512,1.1557,83.67642931576077
93,34.76489671234049,2134858.5164297204,753.5652074894319,1796.9714171874582,785.4366895312885,0.5442548002238569,0.802412269344767,545.1720113352164,426.714011404928,1.0,185.23206314223205,8722.188007987588,0.9546001543274512,1.1557,83.67157212494368
94,34.76688181664442,2134985.6367226113,753.576361669839,1796.9801979152357,785.4366895312885,0.5442548002238569,0.8024689604376828,545.1781990916604,426.7164130280141,1.0,185.24621560448153,8721.939302382956,0.9546001543274512,1.1557,83.66894602296456
